Zotu345	d:Fungi(1.0000),p:Basidiomycota(0.4300),c:Ustilaginomycetes(0.0516),o:Ustilaginales(0.0062),f:Ustilaginaceae(0.0007),g:Pseudozyma(0.0001)	+	d:Fungi
Zotu346	d:Fungi(1.0000),p:Basidiomycota(0.2900),c:Ustilaginomycetes(0.0406),o:Ustilaginales(0.0057),f:Ustilaginaceae(0.0008),g:Pseudozyma(0.0001)	+	d:Fungi
Zotu347	d:Fungi(1.0000),p:Ascomycota(0.6400),c:Saccharomycetes(0.1920),o:Saccharomycetales(0.0576),f:Metschnikowiaceae(0.0173),g:Metschnikowia(0.0052)	+	d:Fungi
Zotu348	d:Fungi(1.0000),p:Ascomycota(0.5000),c:Saccharomycetes(0.1150),o:Saccharomycetales(0.0265),f:Metschnikowiaceae(0.0045),g:Metschnikowia(0.0008),s:Metschnikowia_lochheadii_SH3313669.08FU(0.0001)	+	d:Fungi
Zotu349	d:Fungi(1.0000),p:Ascomycota(0.6700),c:Xylonomycetes(0.1005),o:Symbiotaphrinales(0.0151),f:Symbiotaphrinaceae(0.0023),g:Symbiotaphrina(0.0003),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0001)	+	d:Fungi
Zotu350	d:Fungi(1.0000),p:Ascomycota(0.6600),c:Saccharomycetes(0.2442),o:Saccharomycetales(0.0904),f:Metschnikowiaceae(0.0289),g:Metschnikowia(0.0093),s:Metschnikowia_lochheadii_SH3313669.08FU(0.0014)	+	d:Fungi
Zotu351	d:Fungi(1.0000),p:Ascomycota(0.6000),c:Leotiomycetes(0.0840),o:Helotiales(0.0118),f:Myxotrichaceae(0.0016),g:Oidiodendron(0.0002)	+	d:Fungi
Zotu352	d:Fungi(1.0000),p:Ascomycota(0.7800),c:Saccharomycetes(0.2262),o:Saccharomycetales(0.0656),f:Metschnikowiaceae(0.0190),g:Metschnikowia(0.0055)	+	d:Fungi
Zotu353	d:Fungi(1.0000),p:Ascomycota(0.8100),c:Saccharomycetes(0.3807),o:Saccharomycetales(0.1789),f:Metschnikowiaceae(0.0823),g:Metschnikowia(0.0379)	+	d:Fungi,p:Ascomycota
Zotu354	d:Fungi(1.0000),p:Ascomycota(0.4900),c:Saccharomycetes(0.1078),o:Saccharomycetales(0.0237),f:Metschnikowiaceae(0.0047),g:Metschnikowia(0.0009)	+	d:Fungi
Zotu355	d:Fungi(1.0000),p:Ascomycota(0.5400),c:Saccharomycetes(0.1782),o:Saccharomycetales(0.0588),f:Metschnikowiaceae(0.0182),g:Metschnikowia(0.0057)	+	d:Fungi
Zotu356	d:Fungi(1.0000),p:Ascomycota(0.6500),c:Xylonomycetes(0.1105),o:Symbiotaphrinales(0.0188),f:Symbiotaphrinaceae(0.0032),g:Symbiotaphrina(0.0005),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0001)	+	d:Fungi
Zotu357	d:Fungi(1.0000),p:Ascomycota(0.6700),c:Saccharomycetes(0.3283),o:Saccharomycetales(0.1609),f:Metschnikowiaceae(0.0740),g:Metschnikowia(0.0340),s:Metschnikowia_kamakouana_SH3313676.08FU(0.0065)	+	d:Fungi
Zotu358	d:Fungi(1.0000),p:Ascomycota(0.8100),c:Saccharomycetes(0.3726),o:Saccharomycetales(0.1714),f:Metschnikowiaceae(0.0788),g:Metschnikowia(0.0363)	+	d:Fungi,p:Ascomycota
Zotu359	d:Fungi(1.0000),p:Ascomycota(0.6400),c:Saccharomycetes(0.3200),o:Saccharomycetales(0.1600),f:Metschnikowiaceae(0.0736),g:Metschnikowia(0.0339),s:Metschnikowia_borealis_SH3313675.08FU(0.0041)	+	d:Fungi
Zotu360	d:Fungi(1.0000),p:Ascomycota(0.7700),c:Saccharomycetes(0.3388),o:Saccharomycetales(0.1491),f:Metschnikowiaceae(0.0626),g:Metschnikowia(0.0263),s:Metschnikowia_lochheadii_SH3313669.08FU(0.0042)	+	d:Fungi
Zotu361	d:Fungi(1.0000),p:Ascomycota(0.7300),c:Xylonomycetes(0.1533),o:Symbiotaphrinales(0.0322),f:Symbiotaphrinaceae(0.0068),g:Symbiotaphrina(0.0014),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0003)	+	d:Fungi
Zotu362	d:Fungi(1.0000),p:Ascomycota(0.5200),c:Leotiomycetes(0.0624),o:Helotiales(0.0069),f:Myxotrichaceae(0.0006),g:Oidiodendron(0.0001)	+	d:Fungi
Zotu363	d:Fungi(1.0000),p:Ascomycota(0.6400),c:Xylonomycetes(0.0896),o:Symbiotaphrinales(0.0125),f:Symbiotaphrinaceae(0.0018),g:Symbiotaphrina(0.0002),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0000)	+	d:Fungi
Zotu364	d:Fungi(1.0000),p:Ascomycota(0.4300),c:Saccharomycetes(0.0903),o:Saccharomycetales(0.0190),f:Metschnikowiaceae(0.0034),g:Metschnikowia(0.0006)	+	d:Fungi
Zotu365	d:Fungi(1.0000),p:Ascomycota(0.7100),c:Xylonomycetes(0.1065),o:Symbiotaphrinales(0.0160),f:Symbiotaphrinaceae(0.0024),g:Symbiotaphrina(0.0004),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0001)	+	d:Fungi
Zotu366	d:Fungi(1.0000),p:Ascomycota(0.7100),c:Leotiomycetes(0.1562),o:Helotiales(0.0344),f:Myxotrichaceae(0.0069),g:Oidiodendron(0.0014)	+	d:Fungi
Zotu367	d:Fungi(1.0000),p:Ascomycota(0.5900),c:Saccharomycetes(0.2183),o:Saccharomycetales(0.0808),f:Metschnikowiaceae(0.0258),g:Metschnikowia(0.0083)	+	d:Fungi
Zotu368	d:Fungi(1.0000),p:Ascomycota(0.5500),c:Saccharomycetes(0.1595),o:Saccharomycetales(0.0463),f:Metschnikowiaceae(0.0116),g:Metschnikowia(0.0029)	+	d:Fungi
Zotu369	d:Fungi(1.0000),p:Ascomycota(0.6300),c:Saccharomycetes(0.1827),o:Saccharomycetales(0.0530),f:Metschnikowiaceae(0.0132),g:Metschnikowia(0.0033),s:Metschnikowia_lochheadii_SH3313669.08FU(0.0003)	+	d:Fungi
Zotu370	d:Fungi(1.0000),p:Ascomycota(0.6000),c:Saccharomycetes(0.1980),o:Saccharomycetales(0.0653),f:Metschnikowiaceae(0.0189),g:Metschnikowia(0.0055)	+	d:Fungi
Zotu371	d:Fungi(1.0000),p:Ascomycota(0.6200),c:Saccharomycetes(0.1364),o:Saccharomycetales(0.0300),f:Metschnikowiaceae(0.0060),g:Metschnikowia(0.0012)	+	d:Fungi
Zotu372	d:Fungi(1.0000),p:Ascomycota(0.7400),c:Leotiomycetes(0.1406),o:Helotiales(0.0267),f:Myxotrichaceae(0.0045),g:Oidiodendron(0.0008)	+	d:Fungi
Zotu373	d:Fungi(1.0000),p:Ascomycota(0.5600),c:Saccharomycetes(0.1456),o:Saccharomycetales(0.0379),f:Metschnikowiaceae(0.0087),g:Metschnikowia(0.0020)	+	d:Fungi
Zotu374	d:Fungi(1.0000),p:Ascomycota(0.7100),c:Saccharomycetes(0.2414),o:Saccharomycetales(0.0821),f:Metschnikowiaceae(0.0263),g:Metschnikowia(0.0084)	+	d:Fungi
Zotu375	d:Fungi(1.0000),p:Ascomycota(0.4700),c:Leotiomycetes(0.0423),o:Helotiales(0.0038),f:Myxotrichaceae(0.0003),g:Oidiodendron(0.0000)	+	d:Fungi
Zotu376	d:Fungi(1.0000),p:Ascomycota(0.6100),c:Saccharomycetes(0.1647),o:Saccharomycetales(0.0445),f:Metschnikowiaceae(0.0116),g:Metschnikowia(0.0030)	+	d:Fungi
